,train,val,iou
109,0.5124490999300545,0.32022336075369945,0.860742539707113
110,0.513703734229464,0.32502553406977813,0.862300401483181
111,0.5075117357827108,0.32047149548994613,0.8594233752815422
112,0.5089107333520136,0.31023367419338865,0.8625833344807489
113,0.5142945179698664,0.3405637170044368,0.8511787342267867
114,0.5074482335956818,0.3375754774416853,0.8566157506647311
115,0.5084142493545463,0.33605088073535255,0.8593931263349386
116,0.5145833669999323,0.32478473710533756,0.860487629554363
117,0.5089496751444056,0.3278967060098712,0.8629135644035073
118,0.5108089395072481,0.4256850337022103,0.8595757647546413
119,0.5097146720514385,0.34049225333553035,0.8568303795651335
120,0.5153624166589265,0.35292390238918714,0.852881846706637
121,0.5080895883227707,0.33908868876079584,0.8550489905140571
122,0.5088484757537142,0.32862966302657287,0.8539444907063565
123,0.5087505461425956,0.3299639289011091,0.8600502246897219
124,0.5092645585536957,0.33134450608451893,0.8558771815402452
125,0.5065018387015806,0.35474779031820747,0.8518296173745162
126,0.5090539851866731,0.3300387735334819,0.8566803238372466
127,0.5095837556440895,0.36076511932699473,0.8555204024879289
128,0.5079825845880246,0.3291363859136633,0.855392108558119
129,0.5109930989939139,0.33537105735916417,0.8621726242666953
130,0.509758283512308,0.33015193875203996,0.8564978045101692
131,0.5093855023930925,0.3276068818249158,0.8628882113202778
132,0.5086530307564167,0.324437088214311,0.858709282297284
133,0.5085597557759066,0.32529065742988716,0.8570892902714038
134,0.5125003257475862,0.34085905531908844,0.861728022522352
135,0.5120722851075163,0.3207332921908206,0.8609667991060057
136,0.5054558124564109,0.3293769627609509,0.8581883337478379
137,0.5094416116902588,0.32544832341622987,0.8607957054773339
138,0.5122191159550203,0.3297318366149928,0.8552216235822462
139,0.5063175922686901,0.317066680264953,0.8628316073761831
140,0.5062311185062478,0.3126877910338792,0.8669105709976173
141,0.24151768793505946,0.25311911336127546,0.8883410600601641
142,0.21655256142766457,0.24696937973467295,0.8896988997582491
143,0.20830841699805785,0.23971383123589843,0.8924834937776853
144,0.2013299864108168,0.23963144681597717,0.8922053971029676
145,0.19674819021478412,0.23591821275701458,0.8945946013781905
146,0.19129132567428228,0.23798964907658982,0.8937486688656501
147,0.18865794318867482,0.2397329130228734,0.8924484013831173
148,0.18556636196421825,0.23668951136153815,0.8948616396610265
149,0.18505282884859664,0.2355038600680012,0.8942581499303373
150,0.18169970693081383,0.23576555566099666,0.8944109003496377
151,0.18159148965294905,0.23469765974371226,0.8953478806530024
152,0.1772575308898772,0.23320080449917172,0.8955299718618206
153,0.1758574463251069,0.2382644763928932,0.8945447000095661
154,0.17586936672606807,0.2361279094979267,0.8952149139428291
155,0.17268656337941726,0.2341884081595696,0.895576126573288
156,0.17302749640359652,0.23699960012563923,0.8957121428499877
157,0.17055123830287475,0.23413819264645544,0.8960334306511504
158,0.16938965236694795,0.23278631669962965,0.8968999070242846
159,0.46451167851737596,0.31549134040438886,0.85854059641539
160,0.4441782263192264,0.31630741909846366,0.8573447589091366
161,0.4393060877024616,0.3111115391022407,0.8605778315660818
162,0.4371378083376287,0.3120466457717371,0.8599847967691092
163,0.4348465784949668,0.31547146355545763,0.8566057360390932
164,0.4334610598369487,0.3128273389083427,0.857986890931464
165,0.4309154182007955,0.3117372416609886,0.8586484584127831
166,0.43092233637798305,0.312050233951351,0.859095115096359
167,0.4293264059627854,0.31087135958591566,0.8585631182893823
168,0.42867932311462087,0.3094804908005183,0.8589729829478814
169,0.42787046319011146,0.3135164312068248,0.8584466961122581
170,0.4273221743249975,0.3100111053493999,0.8583952971846428
171,0.4260632755621424,0.30813292578962825,0.859518673002645
172,0.42631614760305625,0.3114488364866116,0.8582311906646408
173,0.4250658744399789,0.31091960754570547,0.8593711860915425
174,0.42534269338815534,0.31295098294347723,0.857133026306061
175,0.42451119300227225,0.314862246081333,0.8567255951863211
176,0.4238692618663683,0.31207116048208017,0.8586446601144426
177,0.42346694119798584,0.3061594987075601,0.8593922504225587
178,0.29185649253464685,0.273693204626141,0.8892704437154105
179,0.2666815198554194,0.26956321649103354,0.890233097231892
180,0.2601899912057839,0.26659511749776416,0.8914768467319152
181,0.2553297201988145,0.2663560341668609,0.8916730681734818
182,0.249498579816278,0.26557726007979987,0.8917207826584675
183,0.24687206825892913,0.26450105441496674,0.8923479987803962
184,0.24441751624856675,0.26329648574726694,0.8922240581027396
185,0.24246294106462318,0.26349467819169065,0.892196395809635
186,0.2413098577942167,0.2633294683174799,0.8926144891920629
187,0.24083421845447842,0.26301707617388476,0.8923609101632968
188,0.23895731392165123,0.26278023551774504,0.8924673141719248
189,0.237917586647231,0.26298328184041403,0.8931358442667623
190,0.2338616584468945,0.2607324955447408,0.8932429558844002
191,0.23280821417646455,0.26022838216099964,0.8931970653002583
192,0.23511950980126858,0.262355104431697,0.8925063463668984
193,0.23248710063099862,0.26098866258206227,0.893118164887168
194,0.2276502313166857,0.26427324720069956,0.8922153582359024
195,0.2253176411986351,0.2720561719152718,0.892456464480673
196,0.2220604679659009,0.2713877771002977,0.8927990037254063
197,0.2250917859710753,0.25974870836635017,0.8934049677460898
198,0.2191699978262186,0.28084415460480805,0.8928742766094272
199,0.2154565528035164,0.30588431744894723,0.8933428988996467
200,0.2136656019166112,0.28343155655900804,0.892648527030473
201,0.21230331777781247,0.284053815396261,0.8931390529517786
202,0.21315119056403636,0.28531008767408306,0.8931275852802522
203,0.21255781732499598,0.29504500025859937,0.8931269432694908
204,0.20690503963828086,0.27058647722005846,0.8935165321539723
205,0.2099645299911499,0.26168425224066777,0.893555825223339
206,0.20721332876384257,0.2954599761002732,0.8921437685145185
207,0.2067143791690469,0.2838614457820749,0.8930648772515358
208,0.20415233594179152,0.2937280245998165,0.8931887639181508
209,0.20324911962449552,0.2955212613840482,0.8923221665637283
210,0.20362686041742564,0.2917500633512581,0.8929600661490221
211,0.20610380489379168,0.3078519201553018,0.8927326780296121
212,0.20386401135474444,0.29923898262209475,0.8932026242571609
213,0.20171201275289058,0.3006275920127226,0.8934571954779962
214,0.20127667629718782,0.2789000280294957,0.8928363640327375
215,0.20039931558072566,0.30578726667240574,0.892950900741144
216,0.1999281071126461,0.3052664367100185,0.8934552542364144
217,0.19802951945364475,0.321798229042955,0.8917461727301738
218,0.19955891264230013,0.29522384438804006,0.8928712183101067
219,0.19702855359017848,0.28302556853663474,0.8922520567666179
220,0.19480380654335022,0.3270437802043919,0.8917143191693311
221,0.1990255771279335,0.299143632675938,0.891837410705679
222,0.19786309576034547,0.3201389953182332,0.8920358972652952
223,0.19611722058057784,0.31421548206062994,0.8924640148552061
224,0.19740458092093469,0.3309269353123888,0.8918601812262131
225,0.1946146787405014,0.306979560297154,0.891996043647386
226,0.19268288883566856,0.3053677408390963,0.8923699118882075
227,0.19403143529593944,0.3088439152579926,0.8917744050177684
228,0.19352135633677245,0.3100573982092626,0.8921343679511894
229,0.1921506022438407,0.30624787960217087,0.8923261187961407
230,0.19234591711312532,0.3171600617748923,0.8923954296288147
231,0.19099500622600318,0.29944990563155716,0.8914822697573539
232,0.19263597916811703,0.3108854391834227,0.8919944089524804
233,0.1902957064062357,0.32257263331233704,0.89192065078726
234,0.18886127299070357,0.30630200321330187,0.8929090697895244
235,0.1906593465656042,0.3346921632666468,0.8909560880136038
236,0.1920258258357644,0.28925324438069655,0.8920644588064085
237,0.19074352111667395,0.30574244053169275,0.8920373755043687
238,0.19045310323685408,0.3025061107829026,0.8926676642989447
239,0.18822827889025212,0.3106892439174353,0.8919658347557461
240,0.18920974412560462,0.320551203094641,0.8919909456783018
241,0.1902950430214405,0.33051215890935276,0.8913984973127841
242,0.18700033021718263,0.32164761144434056,0.8904367460394508
243,0.18679890867322682,0.3316518926159108,0.8912792416178444
244,0.18728674750030042,0.33377023783500726,0.8908349025385722
245,0.18825377394258977,0.33715542804870646,0.8913363312705831
246,0.18957896429300308,0.33540677910818717,0.8910377405752755
247,0.18826592813432216,0.34992857491558566,0.8917269645615106
248,0.18546605625748636,0.3420522321467619,0.8919784281481978
249,0.18560921531915664,0.3419786225115904,0.8918026804593795
250,0.18573157745599747,0.33445445819130504,0.8916231379464226
251,0.1841314601302147,0.31592526317390934,0.8917060904850794
252,0.18562255346029996,0.3308143983762633,0.8918935055144506
253,0.18720003093779086,0.3274400936883863,0.8918878801499617
254,0.18576687252148985,0.32742539033854856,0.8913094715261167
255,0.18406947608292104,0.3479127821376134,0.8907999022729863
256,0.18408238158375026,0.32199723721797496,0.8914258717153536
257,0.18486059740930796,0.34463355963636644,0.8915083455127926
258,0.18505085811018943,0.3508334763815712,0.8910609595544696
259,0.18433067693933844,0.352071049089337,0.8914873401685509
260,0.1828126841634512,0.3475345107987835,0.8917438360373838
261,0.18326095141470433,0.3516030099975514,0.8910727359396854
262,0.18596319265663624,0.34293606321806686,0.8915060406822746
263,0.18563705441355705,0.34307273749464723,0.8905282134073967
264,0.18505792985856534,0.3466056988391417,0.8912490781070298
265,0.1818835517168045,0.3528655462060513,0.8911681684472522
266,0.1834226579964161,0.30678719560533885,0.8917203916513771
267,0.1833396230712533,0.3263004154964471,0.8909545786801769
268,0.18281500063091516,0.3358737467908959,0.8914629819561299
269,0.18200780615210532,0.31898356513997,0.8918599647275789
270,0.18353387580811978,0.32621324445787336,0.8914387800107073
271,0.18057342525571585,0.33894398414440235,0.8908355969011841
272,0.18191605854779483,0.3334696443447508,0.8912142602535204
273,0.1828476386219263,0.33916444572070653,0.8914258210677254
274,0.18214713800698518,0.34572654517375273,0.8906915127143044
275,0.18293662420660256,0.3415111361281892,0.8909947119242873
276,0.18213697543740273,0.3468915371403535,0.8908407401133049
277,0.1824736460596323,0.31673131876286104,0.8909823757103067
278,0.18092062666267156,0.32917395903725005,0.8907165842607621
279,0.18077958121150733,0.33155472424489185,0.8912809206906429
280,0.1824811665341258,0.34156301989527926,0.8907374802306329
281,0.1814177348613739,0.33815296157009933,0.891091974237432
282,0.18045204713195562,0.33992214732838477,0.8910357953299204
283,0.18085193949192763,0.3398787973970798,0.891586291293223
284,0.1800685022175312,0.3364341334568407,0.8915966038068743
285,0.18396403481066226,0.3389029434535294,0.8913590183322885
286,0.18196113441884518,0.3430686986284276,0.8916544747075357
287,0.18047445113956928,0.3370607159314794,0.8911951832880372
288,0.1811995008736849,0.3396882367433364,0.891221711619132
289,0.1809318060874939,0.34442519520615933,0.8906861087888676
290,0.18112631040066482,0.33893937214460834,0.8912462834609145
